,mean_df1,std_df1,mean_df2,std_df2,mean_diff,abs_mean_diff,z-score
cass,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
vii,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
uam,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
munitions,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
volumetric,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dome,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
overpromising,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
doctrine,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
founded,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
overclaiming,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
smartwatch,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fabricated,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
inciteful,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unusually,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
defuse,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ia,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
didactic,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
furthering,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
repressive,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
tolerated,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hitters,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
privy,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
relied,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
compensations,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
harm's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
recklessly,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unsuspecting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
tolerably,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
eu's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
governing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
humility,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
'think,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
tank',0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
'backdoor',0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
'black,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
market',0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hashtag,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
globalwar,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
legitimize,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
helm,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
lifted,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
exposes,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ranged,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
structurereate,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
josef,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
stalin,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
motifs,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
planting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
informants,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dispassionately,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
likechristmas,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
familydm,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
trespass,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
executor,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
gh,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ta,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
aaa,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
pageant,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ethnicity,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
weakens,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
weaken,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
isotopes,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
volumes,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
perpetuates,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
accusatory,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
refuting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
andadijudc,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
embarrassing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
collateral,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
testifyability,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
parole,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
badmouthing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
infused,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
rewinding,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
admissible,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
parrot,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
profiting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
beholden,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cellular,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
subtitle,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
discriminated,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
invaded,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
evenptsd,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
harassing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
grasping,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fantastical,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
networked,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
misdirections,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
utilize,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
mischief,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ofdenial,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
sar,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
encoded,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
guids,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
rejects,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
lawfully,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
actions',0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dubious,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
qualms,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
employee's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
silver,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
lining,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
punishing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
falsification,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
falsified,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
alteration,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
reviewers,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
retim,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
conflated,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
erodes,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
strengthens,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ndas,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
operators',0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ngas,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
micromanage,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
brave,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
immoral,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
theconvention,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
criminalizes,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
engineers,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
illegitimacy,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
keyless,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fob,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
crowbar,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
larceny,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
wheels,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
lacuna,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
answer's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
exual,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
puns,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
property's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dashes,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fatalities,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
sane,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
thatspoofs,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
spoof,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
committees,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
members',0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
inspect,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
solicitation,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
responder's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
amining,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
compasses,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
persuading,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
persuadable,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fallout,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unacknowledged,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
associative,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
undesired,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hofstadter,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
mu,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
scraper,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
emptiness,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
immaturity,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
emptier,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
wound,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
stakeholders',0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
pension,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
defending,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
considerde,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
morgan's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
deed,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
portraying,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
bleak,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
xlim,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
screenshots,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
obtainable,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
scram,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
encapsulates,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
glue,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
argumentation,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
propositional,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
actuating,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
argued,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
calculators,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
asdishonest,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
shameful,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
leniency,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cheater,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cheats,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
plagiarism,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
condensation,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dishonesty,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
lawbreaking,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fillees,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
currencies,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
intervene,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
whitewashing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
institution's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dcc,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cdo,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
buildup,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
negligible,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
quantify,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
audacity,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
behalf,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ntlm,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
backstory,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
emoluments,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
involvesplane,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
gps,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
microcontroller,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
traceable,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
pigeons,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
subvert,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
minuscule,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
flood,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
organically,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
punctilious,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ises,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
mediated,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
overcrowding,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
adaptations,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
irreversible,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ay,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
overcomes,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
pedestrians,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
pedestrian,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
multisectoral,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
interdependencies,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
underpinnings,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
concentrations,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
intel,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ops,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
pipe,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dye,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hitchhiker,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
eu,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
inactive,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
demo,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unknowing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
rootkits,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
boots,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
systemmodificationvalue,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
filewrite,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
encrypt,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
overwrite,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
clones,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
wrongdoer,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dominate,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
copy,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
transitioning,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
nanotechnology,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
distant,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
domination,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
deception's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
theains',0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
depicted,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
wildcard,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
staged,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
truman,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
diluting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fork,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
indistinguishable,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dopers,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
recover,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
decent,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
buti,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
router,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
rebooted,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dynamicip,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
thinkbirthday,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
monotonic,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
nat,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
discord,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
peeping,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
mponents,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
